N_boletim,data_hora_boletim,seq_veic,cod_categ,descricao_categoria,cod_especie,descricao_especie,cod_situacao,desc_situacao,tipo_socorro,desc_tipo_socorro
2023-001252819-001,30/11/2022 19:30,1,3,PARTICULAR,4,MOTOCICLETA,1,EM MOVIMENTO,4,TERCEIROS
2023-001302714-001,16/03/2022 18:00,1,3,PARTICULAR,4,MOTOCICLETA,1,EM MOVIMENTO,3,AMBULANCIA
2023-001302714-001,16/03/2022 18:00,2,0,NAO INFORMADO,0,NAO INFORMADO,1,EM MOVIMENTO,0,NÃO INFORMADO
2023-001316291-001,01/12/2022 01:00,1,3,PARTICULAR,4,MOTOCICLETA,1,EM MOVIMENTO,3,AMBULANCIA
2023-001448419-001,25/12/2022 07:40,1,3,PARTICULAR,4,MOTOCICLETA,1,EM MOVIMENTO,3,AMBULANCIA
2023-001459538-001,03/06/2022 07:08,1,3,PARTICULAR,4,MOTOCICLETA,1,EM MOVIMENTO,6,NÃO SE APLICA
2023-001887164-001,13/12/2022 22:00,1,3,PARTICULAR,4,MOTOCICLETA,1,EM MOVIMENTO,5,DISPENSOU ATENDIMEN
2023-002045370-001,27/11/2022 00:15,2,3,PARTICULAR,4,MOTOCICLETA,1,EM MOVIMENTO,1,VEICULO ENVOLVIDO
2023-002045370-001,27/11/2022 00:15,1,3,PARTICULAR,6,AUTOMOVEL,2,PARADO,6,NÃO SE APLICA
2023-002479207-001,19/03/2022 13:30,1,3,PARTICULAR,4,MOTOCICLETA,1,EM MOVIMENTO,6,NÃO SE APLICA
2023-002479207-001,19/03/2022 13:30,2,0,NAO INFORMADO,0,NAO INFORMADO,1,EM MOVIMENTO,0,NÃO INFORMADO
2023-002514301-001,25/11/2022 03:40,1,3,PARTICULAR,4,MOTOCICLETA,1,EM MOVIMENTO,0,NÃO INFORMADO
2023-002522468-001,29/07/2022 17:30,1,3,PARTICULAR,4,MOTOCICLETA,1,EM MOVIMENTO,0,NÃO INFORMADO
2023-002522468-001,29/07/2022 17:30,2,0,NAO INFORMADO,6,AUTOMOVEL,1,EM MOVIMENTO,0,NÃO INFORMADO
2023-002590859-001,31/12/2022 14:30,1,3,PARTICULAR,4,MOTOCICLETA,1,EM MOVIMENTO,1,VEICULO ENVOLVIDO
2023-002590859-001,31/12/2022 14:30,2,4,ALUGUEL,6,AUTOMOVEL,1,EM MOVIMENTO,6,NÃO SE APLICA
2023-002619445-001,28/12/2022 12:00,1,3,PARTICULAR,6,AUTOMOVEL,1,EM MOVIMENTO,6,NÃO SE APLICA
2023-002826766-001,05/11/2022 14:30,1,3,PARTICULAR,4,MOTOCICLETA,1,EM MOVIMENTO,0,NÃO INFORMADO
2023-002857503-001,02/12/2022 14:30,1,3,PARTICULAR,4,MOTOCICLETA,1,EM MOVIMENTO,4,TERCEIROS
2023-002985156-001,26/08/2022 15:00,1,3,PARTICULAR,4,MOTOCICLETA,1,EM MOVIMENTO,3,AMBULANCIA
2023-003019040-001,26/12/2022 19:45,1,3,PARTICULAR,4,MOTOCICLETA,1,EM MOVIMENTO,0,NÃO INFORMADO
2023-003127211-001,17/12/2022 04:45,1,3,PARTICULAR,4,MOTOCICLETA,1,EM MOVIMENTO,3,AMBULANCIA
2023-003204135-001,28/12/2022 19:40,1,3,PARTICULAR,4,MOTOCICLETA,1,EM MOVIMENTO,5,DISPENSOU ATENDIMEN
2023-003204135-001,28/12/2022 19:40,2,3,PARTICULAR,6,AUTOMOVEL,1,EM MOVIMENTO,6,NÃO SE APLICA
2023-003542165-001,22/12/2022 16:00,1,3,PARTICULAR,6,AUTOMOVEL,1,EM MOVIMENTO,6,NÃO SE APLICA
2023-003869912-001,23/11/2022 17:50,1,3,PARTICULAR,4,MOTOCICLETA,1,EM MOVIMENTO,0,NÃO INFORMADO
2023-003964929-001,22/11/2022 21:40,1,3,PARTICULAR,4,MOTOCICLETA,1,EM MOVIMENTO,3,AMBULANCIA
2023-004133203-001,19/11/2022 22:30,1,3,PARTICULAR,4,MOTOCICLETA,1,EM MOVIMENTO,0,NÃO INFORMADO
2023-004511369-001,31/12/2022 20:50,1,3,PARTICULAR,4,MOTOCICLETA,1,EM MOVIMENTO,5,DISPENSOU ATENDIMEN
2023-004511369-001,31/12/2022 20:50,2,3,PARTICULAR,6,AUTOMOVEL,1,EM MOVIMENTO,6,NÃO SE APLICA
2023-004902911-001,21/10/2022 23:15,1,3,PARTICULAR,4,MOTOCICLETA,1,EM MOVIMENTO,4,TERCEIROS
2023-004902911-001,21/10/2022 23:15,2,0,NAO INFORMADO,0,NAO INFORMADO,1,EM MOVIMENTO,0,NÃO INFORMADO
2023-004932883-001,25/11/2022 16:00,1,3,PARTICULAR,4,MOTOCICLETA,1,EM MOVIMENTO,3,AMBULANCIA
2023-004940914-001,04/12/2022 17:50,1,3,PARTICULAR,4,MOTOCICLETA,1,EM MOVIMENTO,3,AMBULANCIA
2022-055081125-001,17/12/2022 17:35,2,3,PARTICULAR,6,AUTOMOVEL,1,EM MOVIMENTO,6,NÃO SE APLICA
2022-055081125-001,17/12/2022 17:35,3,3,PARTICULAR,3,MOTONETA,1,EM MOVIMENTO,3,AMBULANCIA
2022-055084129-001,17/12/2022 17:14,1,3,PARTICULAR,26,CAMINHONETE,1,EM MOVIMENTO,6,NÃO SE APLICA
2022-055084129-001,17/12/2022 17:14,2,2,MISSAO DIPLOMATICA,6,AUTOMOVEL,1,EM MOVIMENTO,6,NÃO SE APLICA
2022-055087542-001,17/12/2022 18:18,1,3,PARTICULAR,4,MOTOCICLETA,1,EM MOVIMENTO,6,NÃO SE APLICA
2022-055088640-001,16/12/2022 21:50,1,3,PARTICULAR,6,AUTOMOVEL,1,EM MOVIMENTO,6,NÃO SE APLICA
2022-055088640-001,16/12/2022 21:50,2,3,PARTICULAR,4,MOTOCICLETA,1,EM MOVIMENTO,5,DISPENSOU ATENDIMEN
2022-055091462-001,17/12/2022 18:31,1,3,PARTICULAR,6,AUTOMOVEL,1,EM MOVIMENTO,6,NÃO SE APLICA
2022-055091462-001,17/12/2022 18:31,2,0,NAO INFORMADO,1,BICICLETA,1,EM MOVIMENTO,5,DISPENSOU ATENDIMEN
2022-055092545-001,17/12/2022 18:56,1,3,PARTICULAR,6,AUTOMOVEL,1,EM MOVIMENTO,6,NÃO SE APLICA
2022-055092545-001,17/12/2022 18:56,2,4,ALUGUEL,4,MOTOCICLETA,1,EM MOVIMENTO,5,DISPENSOU ATENDIMEN
2022-055095263-001,17/12/2022 17:47,2,3,PARTICULAR,4,MOTOCICLETA,1,EM MOVIMENTO,0,NÃO INFORMADO
2022-055095263-001,17/12/2022 17:47,1,3,PARTICULAR,6,AUTOMOVEL,1,EM MOVIMENTO,6,NÃO SE APLICA
2022-055098150-001,17/12/2022 18:20,1,4,ALUGUEL,6,AUTOMOVEL,1,EM MOVIMENTO,6,NÃO SE APLICA
2022-055098150-001,17/12/2022 18:20,2,0,NAO INFORMADO,1,BICICLETA,1,EM MOVIMENTO,3,AMBULANCIA
2022-055098317-001,17/12/2022 18:35,2,3,PARTICULAR,6,AUTOMOVEL,1,EM MOVIMENTO,6,NÃO SE APLICA
2022-055098317-001,17/12/2022 18:35,1,3,PARTICULAR,4,MOTOCICLETA,1,EM MOVIMENTO,5,DISPENSOU ATENDIMEN
2022-055100948-002,17/12/2022 19:20,1,3,PARTICULAR,6,AUTOMOVEL,1,EM MOVIMENTO,6,NÃO SE APLICA
2022-055101589-001,17/12/2022 19:26,1,3,PARTICULAR,6,AUTOMOVEL,1,EM MOVIMENTO,6,NÃO SE APLICA
2022-055114848-001,17/12/2022 20:30,1,3,PARTICULAR,6,AUTOMOVEL,1,EM MOVIMENTO,6,NÃO SE APLICA
2022-055114848-001,17/12/2022 20:30,2,3,PARTICULAR,4,MOTOCICLETA,1,EM MOVIMENTO,3,AMBULANCIA
2022-055118322-001,17/12/2022 20:41,1,3,PARTICULAR,6,AUTOMOVEL,1,EM MOVIMENTO,4,TERCEIROS
2022-055119721-001,17/12/2022 21:22,1,3,PARTICULAR,4,MOTOCICLETA,1,EM MOVIMENTO,0,NÃO INFORMADO
2022-055119721-001,17/12/2022 21:22,2,0,NAO INFORMADO,6,AUTOMOVEL,1,EM MOVIMENTO,6,NÃO SE APLICA
2022-055137253-001,17/12/2022 23:54,1,1,OFICIAL,6,AUTOMOVEL,1,EM MOVIMENTO,6,NÃO SE APLICA
2022-055137253-001,17/12/2022 23:54,2,3,PARTICULAR,4,MOTOCICLETA,1,EM MOVIMENTO,3,AMBULANCIA
2022-055151520-001,18/12/2022 02:24,1,3,PARTICULAR,6,AUTOMOVEL,1,EM MOVIMENTO,3,AMBULANCIA
2022-055151820-001,18/12/2022 04:28,1,3,PARTICULAR,4,MOTOCICLETA,1,EM MOVIMENTO,3,AMBULANCIA
2022-055151980-001,18/12/2022 03:50,1,3,PARTICULAR,6,AUTOMOVEL,1,EM MOVIMENTO,0,NÃO INFORMADO
2022-055151980-001,18/12/2022 03:50,2,3,PARTICULAR,6,AUTOMOVEL,1,EM MOVIMENTO,6,NÃO SE APLICA
2022-055169703-001,18/12/2022 09:02,1,3,PARTICULAR,6,AUTOMOVEL,1,EM MOVIMENTO,6,NÃO SE APLICA
2022-055169703-001,18/12/2022 09:02,2,3,PARTICULAR,4,MOTOCICLETA,1,EM MOVIMENTO,3,AMBULANCIA
2022-055169982-001,18/12/2022 10:20,2,0,NAO INFORMADO,1,BICICLETA,1,EM MOVIMENTO,5,DISPENSOU ATENDIMEN
2022-055169982-001,18/12/2022 10:20,1,3,PARTICULAR,6,AUTOMOVEL,1,EM MOVIMENTO,6,NÃO SE APLICA
2022-055184586-001,18/12/2022 12:07,1,3,PARTICULAR,4,MOTOCICLETA,1,EM MOVIMENTO,0,NÃO INFORMADO
2022-055184586-001,18/12/2022 12:07,2,4,ALUGUEL,8,ONIBUS,1,EM MOVIMENTO,6,NÃO SE APLICA
2022-055193821-001,18/12/2022 15:42,1,3,PARTICULAR,4,MOTOCICLETA,1,EM MOVIMENTO,5,DISPENSOU ATENDIMEN
2022-055193821-001,18/12/2022 15:42,2,3,PARTICULAR,6,AUTOMOVEL,1,EM MOVIMENTO,6,NÃO SE APLICA
2022-055195727-001,18/12/2022 15:15,2,3,PARTICULAR,6,AUTOMOVEL,1,EM MOVIMENTO,3,AMBULANCIA
2022-055195727-001,18/12/2022 15:15,1,3,PARTICULAR,4,MOTOCICLETA,1,EM MOVIMENTO,3,AMBULANCIA
2022-055198720-001,15/12/2022 05:45,1,3,PARTICULAR,4,MOTOCICLETA,1,EM MOVIMENTO,1,VEICULO ENVOLVIDO
2022-055198720-001,15/12/2022 05:45,2,3,PARTICULAR,6,AUTOMOVEL,1,EM MOVIMENTO,6,NÃO SE APLICA
2022-055198787-001,18/12/2022 16:17,2,4,ALUGUEL,4,MOTOCICLETA,1,EM MOVIMENTO,0,NÃO INFORMADO
2022-055198787-001,18/12/2022 16:17,1,3,PARTICULAR,6,AUTOMOVEL,2,PARADO,6,NÃO SE APLICA
2022-055202207-001,18/12/2022 16:13,1,3,PARTICULAR,4,MOTOCICLETA,1,EM MOVIMENTO,5,DISPENSOU ATENDIMEN
2022-055202473-001,18/12/2022 15:50,1,3,PARTICULAR,6,AUTOMOVEL,1,EM MOVIMENTO,6,NÃO SE APLICA
2022-055202473-001,18/12/2022 15:50,2,0,NAO INFORMADO,4,MOTOCICLETA,1,EM MOVIMENTO,5,DISPENSOU ATENDIMEN
2022-055230702-001,18/12/2022 20:04,2,3,PARTICULAR,4,MOTOCICLETA,1,EM MOVIMENTO,0,NÃO INFORMADO
2022-055230702-001,18/12/2022 20:04,1,3,PARTICULAR,6,AUTOMOVEL,1,EM MOVIMENTO,6,NÃO SE APLICA
2022-055235718-001,18/12/2022 20:15,1,3,PARTICULAR,6,AUTOMOVEL,1,EM MOVIMENTO,6,NÃO SE APLICA
2022-055237799-001,18/12/2022 20:11,1,3,PARTICULAR,4,MOTOCICLETA,1,EM MOVIMENTO,6,NÃO SE APLICA
2022-055237799-001,18/12/2022 20:11,2,3,PARTICULAR,4,MOTOCICLETA,1,EM MOVIMENTO,3,AMBULANCIA
2022-055238110-001,18/12/2022 14:20,1,3,PARTICULAR,4,MOTOCICLETA,1,EM MOVIMENTO,0,NÃO INFORMADO
2022-055238110-001,18/12/2022 14:20,2,3,PARTICULAR,6,AUTOMOVEL,1,EM MOVIMENTO,6,NÃO SE APLICA
2022-055251708-001,18/12/2022 22:02,1,3,PARTICULAR,6,AUTOMOVEL,1,EM MOVIMENTO,6,NÃO SE APLICA
2022-055251708-001,18/12/2022 22:02,2,3,PARTICULAR,4,MOTOCICLETA,1,EM MOVIMENTO,3,AMBULANCIA
2022-055254965-001,18/12/2022 22:50,1,3,PARTICULAR,4,MOTOCICLETA,2,PARADO,5,DISPENSOU ATENDIMEN
2022-055254965-001,18/12/2022 22:50,2,0,NAO INFORMADO,6,AUTOMOVEL,1,EM MOVIMENTO,0,NÃO INFORMADO
2022-055262905-001,19/12/2022 00:19,1,3,PARTICULAR,6,AUTOMOVEL,1,EM MOVIMENTO,3,AMBULANCIA
2022-055269690-001,19/12/2022 01:31,1,3,PARTICULAR,6,AUTOMOVEL,1,EM MOVIMENTO,6,NÃO SE APLICA
2022-055277747-001,19/12/2022 03:41,2,3,PARTICULAR,6,AUTOMOVEL,1,EM MOVIMENTO,6,NÃO SE APLICA
2022-055277747-001,19/12/2022 03:41,1,3,PARTICULAR,4,MOTOCICLETA,1,EM MOVIMENTO,0,NÃO INFORMADO
2022-055282122-001,19/12/2022 07:37,1,3,PARTICULAR,6,AUTOMOVEL,1,EM MOVIMENTO,6,NÃO SE APLICA
2022-055282122-001,19/12/2022 07:37,2,3,PARTICULAR,6,AUTOMOVEL,1,EM MOVIMENTO,6,NÃO SE APLICA
2022-055284660-001,19/12/2022 07:33,1,3,PARTICULAR,6,AUTOMOVEL,1,EM MOVIMENTO,3,AMBULANCIA
2022-049430132-001,11/11/2022 09:45,1,3,PARTICULAR,6,AUTOMOVEL,1,EM MOVIMENTO,3,AMBULANCIA
2022-049431334-001,11/11/2022 09:33,1,4,ALUGUEL,6,AUTOMOVEL,1,EM MOVIMENTO,6,NÃO SE APLICA
2022-049433214-001,11/11/2022 09:44,1,3,PARTICULAR,4,MOTOCICLETA,1,EM MOVIMENTO,3,AMBULANCIA
2022-049433214-001,11/11/2022 09:44,2,3,PARTICULAR,4,MOTOCICLETA,1,EM MOVIMENTO,6,NÃO SE APLICA
2022-049446189-001,11/11/2022 11:42,2,3,PARTICULAR,4,MOTOCICLETA,1,EM MOVIMENTO,3,AMBULANCIA
2022-049446189-001,11/11/2022 11:42,1,3,PARTICULAR,4,MOTOCICLETA,1,EM MOVIMENTO,5,DISPENSOU ATENDIMEN
2022-049451426-001,11/11/2022 12:14,1,3,PARTICULAR,6,AUTOMOVEL,1,EM MOVIMENTO,6,NÃO SE APLICA
2022-049451426-001,11/11/2022 12:14,2,3,PARTICULAR,4,MOTOCICLETA,1,EM MOVIMENTO,3,AMBULANCIA
2022-049452894-001,11/11/2022 12:48,1,3,PARTICULAR,6,AUTOMOVEL,1,EM MOVIMENTO,6,NÃO SE APLICA
2022-049454759-001,11/11/2022 11:45,1,3,PARTICULAR,6,AUTOMOVEL,1,EM MOVIMENTO,5,DISPENSOU ATENDIMEN
2022-049454759-001,11/11/2022 11:45,2,3,PARTICULAR,6,AUTOMOVEL,1,EM MOVIMENTO,6,NÃO SE APLICA
2022-049460010-001,11/11/2022 13:33,1,4,ALUGUEL,6,AUTOMOVEL,1,EM MOVIMENTO,6,NÃO SE APLICA
2022-049460010-001,11/11/2022 13:33,2,3,PARTICULAR,4,MOTOCICLETA,1,EM MOVIMENTO,3,AMBULANCIA
2022-049465445-001,11/11/2022 13:40,2,3,PARTICULAR,6,AUTOMOVEL,1,EM MOVIMENTO,6,NÃO SE APLICA
2022-049465445-001,11/11/2022 13:40,1,4,ALUGUEL,4,MOTOCICLETA,1,EM MOVIMENTO,5,DISPENSOU ATENDIMEN
2022-049465840-001,11/11/2022 14:32,1,0,NAO INFORMADO,8,ONIBUS,1,EM MOVIMENTO,6,NÃO SE APLICA
2022-049467093-001,11/11/2022 13:52,1,3,PARTICULAR,6,AUTOMOVEL,2,PARADO,6,NÃO SE APLICA
2022-049467093-001,11/11/2022 13:52,2,3,PARTICULAR,4,MOTOCICLETA,1,EM MOVIMENTO,3,AMBULANCIA
2022-049472265-001,11/11/2022 14:20,1,3,PARTICULAR,4,MOTOCICLETA,1,EM MOVIMENTO,6,NÃO SE APLICA
2022-049479176-001,11/11/2022 14:52,1,3,PARTICULAR,4,MOTOCICLETA,1,EM MOVIMENTO,0,NÃO INFORMADO
2022-049494118-001,10/11/2022 12:40,2,3,PARTICULAR,4,MOTOCICLETA,1,EM MOVIMENTO,0,NÃO INFORMADO
2022-049510088-001,11/11/2022 16:57,1,3,PARTICULAR,6,AUTOMOVEL,1,EM MOVIMENTO,6,NÃO SE APLICA
2022-049510088-001,11/11/2022 16:57,2,0,NAO INFORMADO,1,BICICLETA,1,EM MOVIMENTO,1,VEICULO ENVOLVIDO
2022-049515275-001,11/11/2022 17:45,1,4,ALUGUEL,8,ONIBUS,1,EM MOVIMENTO,6,NÃO SE APLICA
2022-049520397-001,11/11/2022 17:51,1,3,PARTICULAR,4,MOTOCICLETA,1,EM MOVIMENTO,3,AMBULANCIA
2022-049523074-001,11/11/2022 17:59,2,4,ALUGUEL,13,CAMINHAO,1,EM MOVIMENTO,6,NÃO SE APLICA
2022-049523074-001,11/11/2022 17:59,1,3,PARTICULAR,6,AUTOMOVEL,1,EM MOVIMENTO,4,TERCEIROS
2022-049527990-001,11/11/2022 18:07,1,3,PARTICULAR,4,MOTOCICLETA,1,EM MOVIMENTO,0,NÃO INFORMADO
2022-049529188-001,11/11/2022 19:39,1,3,PARTICULAR,6,AUTOMOVEL,1,EM MOVIMENTO,6,NÃO SE APLICA
2022-049529188-001,11/11/2022 19:39,2,3,PARTICULAR,4,MOTOCICLETA,1,EM MOVIMENTO,0,NÃO INFORMADO
2022-049530819-001,11/11/2022 20:36,1,3,PARTICULAR,6,AUTOMOVEL,1,EM MOVIMENTO,6,NÃO SE APLICA
2022-049530819-001,11/11/2022 20:36,2,3,PARTICULAR,4,MOTOCICLETA,1,EM MOVIMENTO,5,DISPENSOU ATENDIMEN
2022-049531293-001,11/11/2022 19:44,1,4,ALUGUEL,8,ONIBUS,1,EM MOVIMENTO,6,NÃO SE APLICA
2022-049536164-001,11/11/2022 20:08,2,3,PARTICULAR,6,AUTOMOVEL,1,EM MOVIMENTO,3,AMBULANCIA
2022-049536164-001,11/11/2022 20:08,1,3,PARTICULAR,6,AUTOMOVEL,1,EM MOVIMENTO,6,NÃO SE APLICA
2022-049538975-001,11/11/2022 21:00,1,3,PARTICULAR,4,MOTOCICLETA,1,EM MOVIMENTO,0,NÃO INFORMADO
2022-049540240-002,11/11/2022 20:49,2,3,PARTICULAR,6,AUTOMOVEL,1,EM MOVIMENTO,6,NÃO SE APLICA
2022-049540240-002,11/11/2022 20:49,1,3,PARTICULAR,4,MOTOCICLETA,1,EM MOVIMENTO,3,AMBULANCIA
2022-049540372-001,11/11/2022 20:42,1,3,PARTICULAR,4,MOTOCICLETA,1,EM MOVIMENTO,0,NÃO INFORMADO
2022-049540372-001,11/11/2022 20:42,2,0,NAO INFORMADO,6,AUTOMOVEL,1,EM MOVIMENTO,0,NÃO INFORMADO
2022-049545347-001,11/11/2022 22:25,1,0,NAO INFORMADO,0,NAO INFORMADO,1,EM MOVIMENTO,0,NÃO INFORMADO
2022-049566186-001,11/11/2022 23:11,2,3,PARTICULAR,6,AUTOMOVEL,1,EM MOVIMENTO,3,AMBULANCIA
2022-049566186-001,11/11/2022 23:11,1,3,PARTICULAR,6,AUTOMOVEL,1,EM MOVIMENTO,6,NÃO SE APLICA
2022-049574574-001,12/11/2022 04:25,1,3,PARTICULAR,6,AUTOMOVEL,1,EM MOVIMENTO,3,AMBULANCIA
2022-049587560-001,12/11/2022 08:00,1,3,PARTICULAR,6,AUTOMOVEL,2,PARADO,6,NÃO SE APLICA
2022-049587560-001,12/11/2022 08:00,2,3,PARTICULAR,4,MOTOCICLETA,1,EM MOVIMENTO,0,NÃO INFORMADO
2022-049592234-001,12/11/2022 09:48,1,4,ALUGUEL,6,AUTOMOVEL,1,EM MOVIMENTO,6,NÃO SE APLICA
2022-049592234-001,12/11/2022 09:48,2,2,MISSAO DIPLOMATICA,4,MOTOCICLETA,1,EM MOVIMENTO,3,AMBULANCIA
2022-049593988-001,11/11/2022 11:20,1,3,PARTICULAR,4,MOTOCICLETA,1,EM MOVIMENTO,5,DISPENSOU ATENDIMEN
2022-049593988-001,11/11/2022 11:20,2,0,NAO INFORMADO,6,AUTOMOVEL,1,EM MOVIMENTO,6,NÃO SE APLICA
2022-049594051-001,12/11/2022 09:28,2,3,PARTICULAR,4,MOTOCICLETA,1,EM MOVIMENTO,3,AMBULANCIA
2022-049594051-001,12/11/2022 09:28,1,4,ALUGUEL,13,CAMINHAO,1,EM MOVIMENTO,6,NÃO SE APLICA
2022-049597096-001,27/10/2022 18:20,1,3,PARTICULAR,4,MOTOCICLETA,1,EM MOVIMENTO,3,AMBULANCIA
2022-049599251-001,12/11/2022 10:42,2,3,PARTICULAR,6,AUTOMOVEL,1,EM MOVIMENTO,6,NÃO SE APLICA
2022-049599251-001,12/11/2022 10:42,1,3,PARTICULAR,4,MOTOCICLETA,1,EM MOVIMENTO,5,DISPENSOU ATENDIMEN
2022-049599697-001,12/11/2022 10:50,1,3,PARTICULAR,6,AUTOMOVEL,2,PARADO,6,NÃO SE APLICA
2022-049599697-001,12/11/2022 10:50,2,3,PARTICULAR,4,MOTOCICLETA,1,EM MOVIMENTO,5,DISPENSOU ATENDIMEN
2022-049604269-001,12/11/2022 12:09,1,3,PARTICULAR,4,MOTOCICLETA,1,EM MOVIMENTO,6,NÃO SE APLICA
2022-049605129-001,12/11/2022 13:00,1,3,PARTICULAR,4,MOTOCICLETA,1,EM MOVIMENTO,5,DISPENSOU ATENDIMEN
2022-049605129-001,12/11/2022 13:00,2,3,PARTICULAR,6,AUTOMOVEL,1,EM MOVIMENTO,6,NÃO SE APLICA
2022-049606411-001,12/11/2022 12:00,1,1,OFICIAL,4,MOTOCICLETA,1,EM MOVIMENTO,6,NÃO SE APLICA
2022-049606411-001,12/11/2022 12:00,2,1,OFICIAL,4,MOTOCICLETA,1,EM MOVIMENTO,0,NÃO INFORMADO
2022-049607970-001,12/11/2022 13:31,2,3,PARTICULAR,4,MOTOCICLETA,1,EM MOVIMENTO,2,VIATURA PMMG
2022-049607970-001,12/11/2022 13:31,1,3,PARTICULAR,6,AUTOMOVEL,1,EM MOVIMENTO,6,NÃO SE APLICA
2022-052015283-001,28/11/2022 11:00,1,3,PARTICULAR,6,AUTOMOVEL,1,EM MOVIMENTO,5,DISPENSOU ATENDIMEN
2022-052017542-001,28/11/2022 09:46,1,3,PARTICULAR,4,MOTOCICLETA,1,EM MOVIMENTO,3,AMBULANCIA
2022-052017542-001,28/11/2022 09:46,2,3,PARTICULAR,6,AUTOMOVEL,1,EM MOVIMENTO,6,NÃO SE APLICA
2022-052018562-001,28/11/2022 07:00,2,3,PARTICULAR,6,AUTOMOVEL,1,EM MOVIMENTO,3,AMBULANCIA
2022-052018562-001,28/11/2022 07:00,1,3,PARTICULAR,6,AUTOMOVEL,1,EM MOVIMENTO,6,NÃO SE APLICA
2022-052021068-001,28/11/2022 04:00,1,3,PARTICULAR,4,MOTOCICLETA,1,EM MOVIMENTO,4,TERCEIROS
2022-052021068-001,28/11/2022 04:00,2,3,PARTICULAR,6,AUTOMOVEL,1,EM MOVIMENTO,6,NÃO SE APLICA
2022-052021603-001,28/11/2022 10:20,1,3,PARTICULAR,4,MOTOCICLETA,1,EM MOVIMENTO,3,AMBULANCIA
2022-052021603-001,28/11/2022 10:20,2,3,PARTICULAR,6,AUTOMOVEL,1,EM MOVIMENTO,6,NÃO SE APLICA
2022-052029218-001,28/11/2022 12:11,1,3,PARTICULAR,6,AUTOMOVEL,1,EM MOVIMENTO,6,NÃO SE APLICA
2022-052029218-001,28/11/2022 12:11,2,3,PARTICULAR,4,MOTOCICLETA,1,EM MOVIMENTO,1,VEICULO ENVOLVIDO
2022-052030015-001,28/11/2022 11:04,1,3,PARTICULAR,4,MOTOCICLETA,1,EM MOVIMENTO,0,NÃO INFORMADO
2022-052030015-001,28/11/2022 11:04,2,3,PARTICULAR,4,MOTOCICLETA,1,EM MOVIMENTO,6,NÃO SE APLICA
2022-052037283-001,28/11/2022 11:50,1,3,PARTICULAR,4,MOTOCICLETA,1,EM MOVIMENTO,0,NÃO INFORMADO
2022-052037283-001,28/11/2022 11:50,2,3,PARTICULAR,6,AUTOMOVEL,1,EM MOVIMENTO,6,NÃO SE APLICA
2022-052039148-001,28/11/2022 13:58,1,3,PARTICULAR,6,AUTOMOVEL,1,EM MOVIMENTO,6,NÃO SE APLICA
2022-052039148-001,28/11/2022 13:58,2,3,PARTICULAR,6,AUTOMOVEL,1,EM MOVIMENTO,6,NÃO SE APLICA
2022-052039332-001,25/11/2022 15:40,1,3,PARTICULAR,4,MOTOCICLETA,1,EM MOVIMENTO,0,NÃO INFORMADO
2022-052044153-001,27/11/2022 18:00,1,3,PARTICULAR,4,MOTOCICLETA,1,EM MOVIMENTO,1,VEICULO ENVOLVIDO
2022-052044153-001,27/11/2022 18:00,2,3,PARTICULAR,6,AUTOMOVEL,1,EM MOVIMENTO,6,NÃO SE APLICA
2022-052044389-001,28/11/2022 14:56,1,3,PARTICULAR,4,MOTOCICLETA,1,EM MOVIMENTO,0,NÃO INFORMADO
2022-052044389-001,28/11/2022 14:56,2,3,PARTICULAR,6,AUTOMOVEL,1,EM MOVIMENTO,6,NÃO SE APLICA
2022-052045487-001,18/11/2022 18:00,1,0,NAO INFORMADO,8,ONIBUS,1,EM MOVIMENTO,6,NÃO SE APLICA
2022-052046770-001,28/11/2022 14:49,1,3,PARTICULAR,4,MOTOCICLETA,1,EM MOVIMENTO,5,DISPENSOU ATENDIMEN
2022-052046770-001,28/11/2022 14:49,2,3,PARTICULAR,4,MOTOCICLETA,1,EM MOVIMENTO,0,NÃO INFORMADO
2022-052071849-002,28/11/2022 16:34,1,3,PARTICULAR,6,AUTOMOVEL,1,EM MOVIMENTO,6,NÃO SE APLICA
2022-052075850-001,21/11/2022 07:00,1,3,PARTICULAR,4,MOTOCICLETA,1,EM MOVIMENTO,0,NÃO INFORMADO
2022-052084534-001,28/11/2022 18:03,1,3,PARTICULAR,6,AUTOMOVEL,1,EM MOVIMENTO,5,DISPENSOU ATENDIMEN
2022-052084534-001,28/11/2022 18:03,2,3,PARTICULAR,6,AUTOMOVEL,2,PARADO,6,NÃO SE APLICA
2022-052084716-001,28/11/2022 17:49,2,3,PARTICULAR,6,AUTOMOVEL,2,PARADO,6,NÃO SE APLICA
2022-052084716-001,28/11/2022 17:49,1,3,PARTICULAR,4,MOTOCICLETA,1,EM MOVIMENTO,3,AMBULANCIA
2022-052093381-001,30/09/2022 21:50,1,3,PARTICULAR,4,MOTOCICLETA,1,EM MOVIMENTO,0,NÃO INFORMADO
2022-052093381-001,30/09/2022 21:50,2,0,NAO INFORMADO,4,MOTOCICLETA,1,EM MOVIMENTO,0,NÃO INFORMADO
2022-052093849-001,28/11/2022 20:05,2,3,PARTICULAR,6,AUTOMOVEL,2,PARADO,6,NÃO SE APLICA
2022-052093849-001,28/11/2022 20:05,1,3,PARTICULAR,6,AUTOMOVEL,1,EM MOVIMENTO,6,NÃO SE APLICA
